CardID,CustomerID,CardType,CardNumber,IssuedDate,ExpirationDate
1480,1883,Credit,3522991475732262,2023-11-09,2028-10-20
1481,4514,Debit,675949870454,2022-03-26,2027-03-25
1482,3937,Debit,3598398470981077,2024-07-07,2027-03-31
1483,4367,Credit,4788610676460748333,2023-11-30,2029-12-01
1484,2356,Prepaid,4453970043235,2024-05-02,2029-01-19
1485,1240,Debit,180020084314780,2022-05-24,2026-09-02
1486,1122,Credit,4003221569285761,2023-11-03,2029-10-11
1487,304,Prepaid,4497119904514742,2023-06-05,2028-02-01
1488,2267,Prepaid,4929769909239063,2022-01-06,2027-07-11
1489,1635,Credit,4366232551295388,2023-09-07,2028-11-25
1490,3126,Debit,4113895593748931,2022-10-24,2028-08-02
1491,4187,Credit,6585801183031021,2024-02-29,2026-08-09
1492,3687,Debit,501802329562,2022-02-14,2029-07-07
1493,1832,Debit,4611394816174551,2024-06-09,2026-11-14
1494,901,Credit,5419188296909770,2022-05-26,2028-03-26
1495,919,Prepaid,213139360412943,2024-02-14,2029-09-22
1496,2252,Prepaid,503879991548,2020-08-04,2027-06-15
1497,3308,Debit,589067093353,2024-03-29,2029-09-21
1498,1950,Credit,213192090983758,2024-03-09,2026-06-15
1499,4232,Prepaid,4025132472740,2024-10-17,2029-03-23
1500,72,Credit,6549401183982797,2024-01-10,2026-12-13
1501,1813,Credit,6573190848921931,2022-11-29,2026-07-21
1502,1402,Credit,3506715710540481,2020-10-04,2029-01-05
1503,2665,Prepaid,2371617017550995,2021-03-10,2027-03-18
1504,4573,Credit,639097531128,2024-10-03,2027-05-01
1505,1372,Prepaid,4834217809693561,2023-05-09,2028-09-07
1506,2016,Prepaid,36133181209393,2024-02-11,2027-05-15
1507,2949,Debit,580181994063,2021-12-22,2029-07-25
1508,2512,Debit,4020511143467,2023-05-04,2029-10-08
1509,3588,Debit,571207254244,2025-04-02,2028-02-24
1510,2896,Credit,4485280085233,2021-04-03,2027-08-09
1511,3111,Prepaid,6504824152591245,2023-04-22,2026-12-19
1512,1094,Prepaid,30329838462841,2024-04-14,2029-09-21
1513,3467,Credit,5126324383408418,2024-11-01,2028-01-10
1514,2472,Debit,4342305458061,2020-06-13,2027-11-04
1515,363,Debit,4736976958033577,2020-05-28,2027-07-24
1516,1598,Credit,5343717157570924,2022-12-14,2030-01-17
1517,1614,Prepaid,4145572829526162630,2023-09-15,2026-11-10
1518,2703,Prepaid,6577267087474586,2024-01-15,2028-04-21
1519,2352,Prepaid,180045549990924,2022-11-28,2026-10-11
1520,3830,Prepaid,6532909246595884,2023-03-05,2029-12-26
1521,1912,Debit,6011745630998080,2021-09-18,2029-01-14
1522,4481,Prepaid,676282692455,2020-08-10,2026-12-07
1523,1311,Credit,36335698941158,2020-07-03,2026-09-20
1524,201,Credit,4461494978782133,2022-10-23,2028-05-30
1525,2310,Credit,4423381232176623,2023-11-18,2026-07-21
1526,4673,Debit,3555173798211338,2022-05-10,2028-09-16
1527,842,Debit,4017277978310412,2024-02-20,2028-07-28
1528,2802,Credit,4912581968622603,2022-02-17,2029-03-01
1529,1587,Prepaid,374749756442695,2021-12-05,2026-07-22
1530,3990,Debit,4293427065683427756,2020-08-17,2029-08-03
1531,1060,Credit,4520929688416943,2023-06-22,2027-01-30
1532,4444,Prepaid,2232273061899992,2021-03-28,2028-12-29
1533,3215,Prepaid,2387453304389570,2021-01-08,2026-12-28
1534,2853,Debit,6560587226965247,2022-04-01,2026-12-21
1535,4475,Debit,343491518745309,2021-11-19,2029-10-17
1536,3187,Debit,3559821974640375,2023-05-18,2028-05-21
1537,1896,Credit,3534816463791051,2021-11-01,2029-09-18
1538,2866,Prepaid,6011731168298143,2020-08-05,2030-02-22
1539,2486,Prepaid,3599058462470104,2022-09-12,2028-05-10
1540,4025,Prepaid,6553640321482607,2024-11-05,2029-11-08
1541,3987,Debit,639084340673,2023-02-24,2027-08-03
1542,1369,Debit,4091989269103137,2024-11-27,2029-09-27
1543,4415,Credit,3567309842933115,2024-02-19,2029-07-27
1544,3137,Prepaid,36527702082819,2024-12-29,2027-09-26
1545,1469,Debit,3518622919104125,2023-09-04,2027-06-10
1546,2133,Credit,4037212681991063,2025-03-19,2028-04-25
1547,484,Prepaid,3507147985046904,2022-06-21,2030-02-01
1548,1665,Debit,370792426437715,2024-08-07,2026-08-20
1549,3075,Debit,5243189785257475,2021-11-20,2026-10-15
1550,1481,Prepaid,4571767466003378,2021-11-17,2027-06-05
1551,1641,Credit,6011100351587847,2023-02-02,2028-03-13
1552,1951,Credit,30351593826549,2025-05-10,2030-02-13
1553,2081,Prepaid,213108502294683,2024-12-10,2028-06-16
1554,4638,Credit,4976159888494420,2022-05-13,2029-01-10
1555,4880,Debit,3582125122458842,2022-02-07,2027-12-24
1556,1072,Prepaid,4948767891431612,2020-09-28,2028-11-19
1557,538,Debit,4944041345661933,2025-03-01,2030-02-25
1558,3920,Credit,340090910104595,2024-02-05,2028-09-10
1559,1429,Credit,501895549225,2022-02-24,2028-09-01
1560,4163,Debit,3567862424244442,2024-07-04,2028-01-11
1561,753,Debit,6545104330785014,2021-05-21,2029-10-23
1562,371,Debit,4448829616178678503,2022-02-06,2030-03-20
1563,4327,Debit,4339362345974012212,2024-10-19,2028-01-02
1564,4504,Prepaid,4812550146330,2021-04-20,2029-10-28
1565,4436,Debit,371928549516717,2021-08-01,2026-08-28
1566,840,Credit,180006214462847,2021-11-08,2030-04-04
1567,1123,Credit,3569480941272735,2023-08-19,2028-02-16
1568,3845,Debit,213190894565276,2020-05-28,2030-03-09
1569,2454,Credit,4313892334614603,2024-08-01,2029-02-14
1570,3171,Prepaid,4235780657668675,2022-07-05,2027-03-17
1571,3899,Credit,3535803593997765,2023-11-23,2026-11-27
1572,2269,Debit,6505272073662969,2023-02-16,2028-06-12
1573,2041,Debit,5257103704386904,2021-11-26,2028-05-08
1574,1916,Prepaid,4656073259965370,2024-11-11,2026-07-20
1575,3014,Credit,2248582727331436,2023-06-07,2027-04-22
1576,1778,Prepaid,4978828315812929,2020-05-22,2026-08-02
1577,4651,Debit,4890038361837367,2022-05-16,2026-06-17
1578,429,Debit,4970648712444151,2023-11-08,2027-05-08
1579,108,Credit,340920672910229,2024-05-28,2030-01-17
1580,3243,Credit,213186540877677,2020-09-11,2026-09-24
1581,1483,Debit,6516441483373445,2020-11-22,2028-01-10
1582,3525,Debit,3546905547319322,2021-11-24,2027-08-01
1583,2884,Debit,676336889719,2022-12-13,2027-09-04
1584,637,Debit,2490312101654194,2022-04-23,2027-04-14
1585,1505,Debit,30010435576775,2020-09-06,2027-02-24
1586,3673,Debit,3509424683556866,2022-01-23,2028-01-03
1587,1560,Prepaid,4591256396320,2022-02-01,2027-04-27
1588,4775,Debit,4100651827556,2022-04-30,2027-10-03
1589,4210,Debit,3550980729950957,2022-08-02,2029-08-08
1590,4669,Debit,4427612249982538,2023-09-11,2029-01-15
1591,3507,Debit,213138636030638,2022-08-17,2026-12-07
1592,377,Debit,4270064286398467,2024-05-27,2028-01-20
1593,3347,Credit,4498523071720,2021-04-20,2029-02-04
1594,819,Prepaid,347909010148140,2023-03-21,2028-03-06
1595,961,Credit,377750637269106,2020-11-18,2029-02-06
1596,2898,Credit,347099564360612,2020-08-11,2028-12-20
1597,36,Prepaid,6505116453562978,2023-01-31,2027-03-26
1598,2078,Prepaid,6011222709430981,2022-01-02,2029-07-19
1599,4581,Debit,4020138793710,2024-03-15,2027-10-03
1600,3905,Credit,344073981505755,2024-04-15,2027-01-19
1601,1318,Prepaid,501883387976,2020-06-21,2029-04-21
1602,4511,Debit,5530094026681560,2020-05-22,2027-12-11
1603,749,Credit,3593118657005390,2023-01-08,2027-08-22
1604,1640,Prepaid,6502350547622349,2023-08-07,2027-05-26
1605,2635,Debit,4987583235771833,2023-01-06,2029-08-17
1606,3246,Credit,3572195599085636,2021-05-28,2027-12-18
1607,1784,Credit,213179062563676,2022-09-29,2027-04-15
1608,3350,Prepaid,180011102471553,2020-09-22,2026-12-14
1609,4491,Prepaid,4217276778194,2020-07-21,2027-01-19
1610,3278,Credit,4218200108970845,2021-05-16,2029-03-26
1611,3723,Debit,4682365539941911783,2023-08-15,2029-01-08
1612,4136,Credit,6011906521336935,2025-02-01,2027-11-24
1613,1825,Credit,501830143639,2021-04-22,2028-04-01
1614,4390,Debit,4406121672102544,2022-04-18,2028-06-07
1615,4668,Credit,30597724542716,2023-12-03,2027-02-11
1616,737,Prepaid,3574545209807910,2023-11-06,2026-08-07
1617,2722,Debit,180032665297003,2023-10-27,2027-05-11
1618,1714,Debit,4852569191361083,2022-07-08,2029-01-22
1619,3048,Prepaid,30529802228579,2022-07-03,2028-08-04
1620,2890,Prepaid,343383414474763,2022-09-23,2029-05-15
1621,974,Credit,378738783089039,2020-11-12,2026-07-26
1622,3253,Debit,6011831876956279,2022-08-22,2027-06-11
1623,2692,Prepaid,4321203945197,2024-11-05,2029-07-17
1624,4346,Credit,30299395914338,2021-11-20,2026-11-20
1625,978,Debit,573766294280,2024-09-24,2028-01-30
1626,175,Debit,675912894556,2023-08-10,2029-10-02
1627,2784,Prepaid,30464400722502,2021-09-01,2028-04-25
1628,675,Credit,6533202127728975,2023-08-29,2026-12-06
1629,4227,Debit,4661879922008,2024-09-24,2029-01-29
1630,2678,Prepaid,4009267936978129,2023-10-02,2027-04-16
1631,1359,Debit,3548728386202963,2024-06-14,2028-09-14
1632,566,Credit,30343689152344,2024-03-29,2027-09-23
1633,1092,Credit,2645151649152723,2024-09-16,2026-07-11
1634,13,Prepaid,342903090308869,2020-06-26,2026-10-18
1635,161,Prepaid,4101154360481131781,2021-12-14,2029-12-30
1636,4473,Prepaid,4063482269257221947,2022-04-20,2026-09-18
1637,432,Credit,379974998009434,2023-07-11,2028-08-23
1638,528,Credit,213134110793312,2022-02-17,2030-04-12
1639,2911,Credit,30296553823657,2020-08-09,2026-12-13
1640,761,Prepaid,5194903095085262,2023-04-14,2028-08-20
1641,3681,Credit,4113996605569305,2021-06-18,2028-06-07
1642,716,Credit,213174599942485,2020-05-23,2030-03-16
1643,81,Credit,4108633935982224,2023-08-20,2029-12-06
1644,4548,Prepaid,372409084115230,2023-03-21,2028-02-14
1645,2716,Debit,4838461349639959,2021-11-24,2027-05-28
1646,3228,Credit,30161518094143,2025-04-25,2026-09-09
1647,1171,Prepaid,4119992159164,2024-08-25,2029-02-24
1648,4141,Credit,3573454820704526,2024-09-03,2030-01-02
1649,2586,Credit,4447476487304474,2021-05-09,2026-09-22
1650,1979,Prepaid,6011817194864030,2025-02-21,2029-04-12
1651,3273,Credit,5198054202725014,2024-05-28,2027-05-30
1652,2837,Credit,372159218913006,2024-01-19,2028-12-10
1653,515,Prepaid,343278874770876,2020-10-08,2028-09-18
1654,4471,Credit,2720954602798533,2022-05-15,2028-11-08
1655,4651,Debit,4513052291172301012,2024-06-17,2029-01-26
1656,2348,Prepaid,4080685002097,2021-07-18,2029-11-28
1657,4542,Prepaid,60450290345,2022-10-09,2027-02-10
1658,3895,Prepaid,4440590883017,2022-09-01,2028-07-28
1659,4451,Prepaid,4321921504375,2022-09-25,2026-08-09
1660,1318,Debit,630449568975,2024-07-07,2026-06-22
1661,4692,Credit,4790870095686360586,2023-04-25,2028-10-04
1662,4473,Prepaid,4598287584963865,2023-08-12,2028-09-16
1663,2186,Prepaid,3550064514378995,2021-08-19,2026-11-30
1664,4599,Prepaid,4061962271164617,2025-03-27,2029-10-29
1665,2640,Credit,586688320702,2024-02-22,2028-07-04
1666,3657,Prepaid,4944708743669813524,2021-01-13,2029-01-30
1667,1538,Credit,4108770957287,2022-12-14,2028-05-21
1668,3487,Prepaid,4861710790041609130,2020-10-02,2027-04-21
1669,3792,Debit,3564156170529947,2021-02-22,2028-06-24
1670,2481,Credit,6569358523461186,2020-12-21,2030-04-08
1671,2968,Credit,630477470649,2021-12-21,2026-11-15
1672,2160,Prepaid,30218180890412,2023-11-13,2027-11-19
1673,3054,Credit,36680473371703,2024-11-30,2029-12-16
1674,2461,Prepaid,581161873848,2023-05-24,2028-04-20
1675,3738,Credit,5423674762378032,2023-08-28,2028-10-23
1676,2249,Debit,4152806882141045,2020-11-02,2027-08-31
1677,956,Credit,6534671493724132,2022-01-22,2030-04-02
1678,4287,Debit,6503020751218238,2022-04-23,2027-08-29
1679,2153,Prepaid,36247923748623,2023-02-24,2027-11-08
1680,3659,Debit,2278318550748591,2022-12-28,2030-03-25
1681,4993,Debit,4384730860629377,2021-01-13,2026-07-01
1682,563,Credit,180029066368334,2023-05-21,2026-09-05
1683,4982,Debit,30073011305498,2023-03-21,2029-02-05
1684,1845,Debit,3572063880858394,2024-07-12,2028-10-23
1685,4704,Credit,6011605415312214,2024-11-12,2029-12-03
1686,2113,Debit,373405116083494,2021-09-23,2028-05-10
1687,2079,Credit,213149704470234,2021-07-04,2027-09-01
1688,18,Debit,3503242928935794,2024-10-21,2026-09-06
1689,4703,Prepaid,344987677695895,2024-05-25,2027-06-20
1690,1777,Credit,6011670245076488,2021-12-22,2028-02-06
1691,4562,Debit,4024786030443848,2023-08-05,2027-09-06
1692,2228,Debit,3504921242080663,2021-04-05,2028-06-01
1693,2556,Debit,4960248936575958044,2023-04-30,2027-04-29
1694,3976,Prepaid,4114770264694874772,2024-07-11,2028-04-06
1695,4165,Debit,6533427727221259,2024-06-10,2028-05-10
1696,4438,Debit,4576957797404560,2022-10-14,2030-05-07
1697,1504,Debit,585165305962,2021-01-18,2027-01-23
1698,2547,Prepaid,340603155339997,2024-08-15,2030-04-24
1699,311,Debit,2280339902829448,2024-05-25,2029-01-24
1700,4230,Credit,30108904588592,2022-08-24,2027-05-31
1701,3197,Credit,6011282034675684,2020-10-20,2030-02-25
1702,2674,Debit,4581957153989,2020-08-18,2027-12-06
1703,1303,Debit,3596796973300228,2020-09-09,2028-06-22
1704,2491,Credit,4565231246412,2023-02-09,2028-06-12
1705,77,Prepaid,676195518904,2022-08-13,2028-06-28
1706,1798,Credit,180043508665975,2024-11-30,2029-11-01
1707,212,Prepaid,3545765826057360,2021-10-29,2028-02-04
1708,4856,Credit,6526405412167663,2024-09-10,2029-01-02
1709,3741,Debit,503848662766,2022-08-31,2026-07-16
1710,2663,Credit,676297297704,2022-03-02,2028-03-14
1711,4558,Prepaid,5113356879853116,2022-11-28,2028-06-23
1712,2232,Prepaid,213193725605246,2020-09-29,2026-05-21
1713,1623,Debit,3510874012726878,2021-12-19,2027-04-15
1714,1709,Prepaid,213191573127230,2020-05-25,2028-05-31
1715,3205,Prepaid,30271821759983,2023-02-17,2029-01-28
1716,2506,Debit,4974240116483412918,2024-11-13,2029-04-11
1717,2113,Debit,6011287301025950,2020-09-20,2029-12-16
1718,2347,Credit,2247903203654359,2020-09-19,2026-08-02
1719,1271,Prepaid,630460132024,2024-10-18,2028-04-03
1720,3896,Debit,6531161654241392,2024-10-26,2026-08-18
1721,2469,Credit,4907230507069317,2024-12-05,2030-01-25
1722,642,Credit,4890353766467828181,2023-08-13,2028-12-28
1723,2820,Credit,372174149618087,2024-03-04,2028-08-06
1724,735,Credit,4987793358858,2022-05-23,2028-05-18
1725,4279,Prepaid,6011931097568901,2025-01-11,2026-11-01
1726,4994,Credit,3571335758308756,2021-05-01,2026-06-27
1727,2082,Debit,4136936705993,2023-08-18,2028-05-29
1728,2282,Credit,374321818684589,2020-11-01,2028-04-30
1729,4649,Debit,6581299131940092,2021-06-24,2029-06-27
1730,3727,Debit,38524680793879,2022-10-12,2029-07-17
1731,3227,Prepaid,4040823128098355825,2021-11-25,2028-04-13
1732,3993,Debit,180055530424197,2021-10-21,2030-05-09
1733,1854,Credit,3587782586955997,2023-05-21,2028-10-28
1734,4938,Prepaid,4970456304404579,2024-01-04,2029-03-17
1735,3213,Prepaid,4228343128275692,2021-03-03,2027-07-23
1736,3845,Debit,3573701238552701,2020-08-22,2029-06-13
1737,4908,Debit,375021973666368,2020-06-23,2029-10-24
1738,3686,Debit,2700470689394793,2023-01-30,2029-09-24
1739,4451,Credit,4566665188514044,2021-05-12,2027-11-08
1740,3897,Credit,4117130969684,2022-01-16,2026-11-29
1741,354,Debit,30132299816806,2024-05-21,2027-02-08
1742,754,Debit,370899698194252,2023-05-01,2027-07-12
1743,1318,Prepaid,4072502666915,2020-06-09,2026-08-30
1744,458,Debit,3589875896974456,2023-06-04,2030-04-08
1745,3559,Prepaid,180035393735459,2021-10-05,2027-04-05
1746,2081,Credit,6011458953455668,2025-04-16,2026-07-21
1747,604,Debit,4294779778625,2022-09-27,2027-07-15
1748,1719,Credit,5216516965336559,2024-10-05,2029-12-21
1749,1488,Credit,3574665872558663,2024-01-03,2029-09-27
1750,3321,Credit,4179378364598,2024-06-14,2028-11-23
1751,220,Credit,3576581039566747,2023-12-09,2028-07-03
1752,2799,Prepaid,3531148417422564,2022-03-16,2026-05-22
1753,1260,Prepaid,6011275971398997,2021-05-20,2027-03-11
1754,2208,Debit,584775001913,2024-02-11,2028-10-19
1755,3930,Prepaid,4760744526496283193,2021-07-09,2029-03-04
1756,47,Prepaid,4256886324676,2024-02-21,2029-09-17
1757,4086,Credit,6562461009150526,2025-03-31,2027-11-22
1758,573,Prepaid,4718852777729194,2021-05-19,2026-10-30
1759,785,Prepaid,4908909998903493,2022-04-01,2028-06-04
1760,4488,Prepaid,2275915058638910,2025-02-06,2029-09-25
1761,3411,Debit,4685133417877,2023-11-30,2029-01-21
1762,4367,Prepaid,4542905528730,2024-06-26,2027-02-04
1763,4604,Debit,180055928257035,2022-06-17,2026-09-08
1764,2405,Prepaid,30349391621732,2021-05-14,2027-12-05
1765,229,Debit,4629993265867258,2020-08-10,2026-06-18
1766,686,Debit,6567207774480167,2021-09-19,2029-06-30
1767,1722,Credit,2720367896712336,2021-11-30,2026-06-10
1768,758,Debit,180056425497884,2022-03-09,2027-01-02
1769,1841,Debit,4947985731445656,2025-02-10,2029-01-17
1770,1320,Debit,344889243078087,2024-03-09,2028-12-21
1771,1460,Credit,213123954326495,2024-05-26,2028-08-29
1772,4861,Credit,4120121892735870,2024-07-19,2027-12-07
1773,118,Credit,349943193146959,2025-01-02,2028-08-18
1774,754,Debit,4291711167267725,2023-11-29,2030-01-11
1775,3756,Credit,4331698261446549,2024-10-15,2029-02-04
1776,1851,Prepaid,213190681247385,2023-12-16,2028-07-22
1777,1409,Credit,30159657656011,2025-01-05,2028-01-26
1778,2238,Prepaid,573123990109,2025-01-14,2029-07-08
1779,2909,Prepaid,180007476116790,2020-07-19,2028-01-25
1780,4472,Credit,4869603872779996856,2020-11-21,2029-03-08
1781,3014,Debit,6011443791958198,2021-08-15,2028-06-23
1782,13,Credit,4723416600748004,2023-01-28,2026-10-06
1783,1532,Prepaid,3596608252908482,2022-08-06,2028-11-06
1784,4356,Prepaid,6011140100351798,2021-07-24,2029-07-06
1785,2825,Prepaid,3588496796351082,2021-12-16,2029-12-02
1786,395,Credit,563934496479,2021-09-23,2027-05-01
1787,1875,Prepaid,348349026410151,2023-11-08,2029-01-06
1788,2402,Debit,4154156636161586742,2022-08-13,2026-10-13
1789,3810,Debit,180017140549441,2024-10-27,2028-01-23
1790,881,Debit,30104438076766,2022-06-16,2030-02-20
1791,2602,Prepaid,2287742285367642,2023-09-28,2029-02-14
1792,995,Debit,180034611292526,2025-02-16,2029-05-22
1793,4378,Prepaid,3581148069524385,2024-04-10,2028-09-05
1794,1918,Prepaid,4611459332978940,2024-05-10,2027-09-28
1795,2143,Debit,60453827648,2023-11-27,2026-11-02
1796,1615,Prepaid,180048601172191,2025-02-10,2029-04-02
1797,1739,Prepaid,213186771957412,2021-01-09,2029-07-21
1798,3066,Prepaid,4904680793912179,2022-10-07,2026-06-25
1799,3976,Credit,2717205292981110,2021-01-01,2029-03-23
1800,1335,Credit,6011955475753108,2023-03-29,2029-01-11
1801,1820,Debit,4665961821140002,2021-12-13,2028-08-17
1802,3594,Prepaid,4993369572608115,2022-12-18,2029-01-13
1803,742,Prepaid,2460620758047926,2022-06-04,2028-09-12
1804,1653,Prepaid,4621201588158508150,2020-08-24,2028-01-30
1805,2981,Credit,6518329058657425,2020-12-01,2026-12-07
1806,3899,Debit,2705939319623420,2022-11-14,2027-09-18
1807,1169,Credit,213180046110493,2021-05-26,2027-04-13
1808,646,Credit,2282059602728900,2020-10-22,2028-05-06
1809,4927,Debit,639085111966,2022-06-03,2028-10-02
1810,563,Prepaid,4493505452473238,2022-11-06,2028-12-02
1811,3197,Debit,4631429658365852017,2024-10-02,2028-11-05
1812,2682,Prepaid,4418368083135,2022-03-25,2027-09-05
1813,211,Debit,2261251782299647,2020-11-29,2028-01-31
1814,3837,Prepaid,4397586161784,2021-01-11,2028-09-03
1815,1344,Debit,2232906940930658,2024-11-05,2030-03-31
1816,1279,Debit,30277782159121,2023-04-18,2027-05-20
1817,2914,Debit,4845421076180099,2020-06-15,2028-08-09
1818,3604,Prepaid,3518880494685161,2022-07-21,2026-07-25
1819,4370,Prepaid,2549342637360538,2024-03-09,2029-04-15
1820,4856,Prepaid,4550685095939744,2024-06-11,2027-04-22
1821,2078,Prepaid,342278055678279,2021-04-13,2029-12-03
1822,4987,Prepaid,4089852314008012,2021-09-16,2028-01-27
1823,3901,Prepaid,3547187101336534,2024-07-31,2029-10-05
1824,599,Credit,4927911271781,2021-09-02,2027-09-20
1825,3280,Debit,3518116644238837,2021-09-11,2029-11-13
1826,4813,Prepaid,4008606466968,2023-12-11,2028-07-15
1827,2930,Debit,340455164691649,2020-08-18,2026-06-29
1828,4059,Prepaid,30411412175997,2022-10-29,2027-02-20
1829,3216,Debit,561838461995,2020-08-30,2028-07-06
1830,1573,Credit,3599924265577033,2022-04-02,2029-10-15
1831,1990,Prepaid,4919006493057,2023-12-10,2028-12-27
1832,1615,Prepaid,4076110341928,2022-07-13,2029-12-08
1833,159,Prepaid,36940345154855,2021-08-03,2029-03-05
1834,1592,Debit,4387474472609,2024-07-22,2027-01-15
